/* DATA DESCRIPTION:
Citation:	Esper, Oliver; Gersonde, Rainer (2008): Diatoms abundance at sediment core PS1786-1 [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.693743
Project(s):	Paleoenvironmental Reconstructions from Marine Sediments @ AWI (AWI_Paleo) (URI: https://www.awi.de/en/science/geosciences/marine-geology.html)
Coverage:	LATITUDE: -54.923330 * LONGITUDE: -31.720000
	DATE/TIME START: 1989-11-24T00:32:00 * DATE/TIME END: 1989-11-24T00:32:00
	MINIMUM DEPTH, sediment/rock: 0.05 m * MAXIMUM DEPTH, sediment/rock: 2.30 m
Event(s):	PS1786-1 (PS16/372) (URI: https://store.pangaea.de/Images/Cores/PS-stationcard/PS1786-stationcard.pdf) * LATITUDE: -54.923330 * LONGITUDE: -31.720000 * DATE/TIME: 1989-11-24T00:32:00 * ELEVATION: -5826.0 m * Penetration: 5 m * Recovery: 2.36 m * LOCATION: South Sandwich Trough * CAMPAIGN: ANT-VIII/3 (PS16) (URI: https://doi.org/10.2312/BzP_0074_1990) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Gravity corer (Kiel type) (SL) * COMMENT: 3 core sections: 0-0.32, 0.32-1.34, 1.34-2.36 m
Parameter(s):	DEPTH, sediment/rock [m] (Depth sed) * GEOCODE
	Actinocyclus curvatulus [%] (A. curvatulus) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Actinocyclus actinochilus [%] (A. actinochilus) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Actinocyclus hyalinus [%] (A. hyalinus) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Asteromphalus hookeri [%] (A. hookeri) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Asteromphalus parvulus [%] (A. parvulus) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Azpeitia tabularis var. tabularis [%] (A. tabularis var. tabularis) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Chaetoceros spp. [%] (Chaetoceros spp.) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Eucampia antarctica [%] (E. antarctica) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis doliolus [%] (F. doliolus) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis kerguelensis [%] (F. kerguelensis) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis obliquecostata [%] (F. obliquecostata) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis sublinearis [%] (F. sublinearis) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis ritscheri [%] (F. ritscheri) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis curta [%] (F. curta) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis rhombica [%] (F. rhombica) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis separanda [%] (F. separanda) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis cylindrus [%] (F. cylindrus) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Nitzschia sicula var. rostrata [%] (N. sicula var. rostrata) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Nitzschia sicula var. bicuneata [%] (N. sicula var. bicuneata) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Odontella weissflogii [%] (O. weissflogii) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Pseudo-nitzschia lineola-turgiduloides group [%] (P-n lineola-turgiduloides gr) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Rhizosolenia antennata forma semispina [%] (R. antennata f semispina) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Rhizosolenia bergonii [%] (R. bergonii) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Rhizosolenia sp. [%] (Rhizosolenia sp.) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms * COMMENT: sp. A
	Rhizosolenia antennata forma antennata [%] (R. antennata f antennata) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Stellarima microtrias [%] (S. microtrias) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassionema nitzschioides var. nitzschioides [%] (T. nitzschioides var. nitzschioides) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassionema nitzschioides var. lanceolata [%] (T. nitzschioides var. lanceolata) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira antarctica [%] (T. antarctica) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira gracilis var. expecta [%] (T. gracilis var. expecta) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira gracilis var. gracilis [%] (T. gracilis var. gracilis) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira gravida [%] (T. gravida) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira lentiginosa [%] (T. lentiginosa) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira oestrupii [%] (T. oestrupii) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira oliverana [%] (T. oliverana) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira trifulta [%] (T. trifulta) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira frenguelliopsis [%] (T. frenguelliopsis) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira tumida [%] (T. tumida) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira dichotomica [%] (T. dichotomica) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Porosira pseudodenticulata [%] (P. pseudodenticulata) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Pleurosigma directum [%] (P. directum) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiothrix antarctica [%] (T. antarctica) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Diatoms indeterminata [%] (Diatoms indet) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Diatoms [#] (Diatoms) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	1100 data points
*/
Depth sed [m]	A. curvatulus [%]	A. actinochilus [%]	A. hyalinus [%]	A. hookeri [%]	A. parvulus [%]	A. tabularis var. tabularis [%]	Chaetoceros spp. [%]	E. antarctica [%]	F. doliolus [%]	F. kerguelensis [%]	F. obliquecostata [%]	F. sublinearis [%]	F. ritscheri [%]	F. curta [%]	F. rhombica [%]	F. separanda [%]	F. cylindrus [%]	N. sicula var. rostrata [%]	N. sicula var. bicuneata [%]	O. weissflogii [%]	P-n lineola-turgiduloides gr [%]	R. antennata f semispina [%]	R. bergonii [%]	Rhizosolenia sp. [%] (sp. A)	R. antennata f antennata [%]	S. microtrias [%]	T. nitzschioides var. nitzschioides [%]	T. nitzschioides var. lanceolata [%]	T. antarctica [%]	T. gracilis var. expecta [%]	T. gracilis var. gracilis [%]	T. gravida [%]	T. lentiginosa [%]	T. oestrupii [%]	T. oliverana [%]	T. trifulta [%]	T. frenguelliopsis [%]	T. tumida [%]	T. dichotomica [%]	P. pseudodenticulata [%]	P. directum [%]	T. antarctica [%]	Diatoms indet [%]	Diatoms [#]
0.05	0.000	0.954	0.191	0.191	0.191	0.763	5.344	4.580	0.000	46.565	0.191	0.191	0.573	1.908	0.191	4.008	0.763	0.000	0.000	0.000	0.000	8.015	0.000	0.382	0.191	0.191	0.000	0.000	0.382	0.000	1.145	0.191	17.557	0.000	2.290	0.191	0.000	0.000	0.763	0.000	0.000	1.718	0.382	524
0.14	0.229	0.459	0.000	0.000	0.229	1.147	11.009	3.440	0.000	45.872	0.459	0.229	0.229	2.064	0.917	2.064	0.000	0.000	0.000	0.000	0.000	5.275	0.000	0.000	0.000	0.229	0.000	0.000	0.000	0.229	4.358	0.688	14.450	0.000	0.917	0.000	0.000	0.000	1.147	0.000	0.000	3.670	0.688	436
0.23	0.000	0.224	0.000	0.000	0.000	0.224	10.090	3.587	0.000	42.377	0.224	0.000	0.224	3.363	0.897	4.260	0.000	0.000	0.000	0.000	0.000	6.726	0.000	0.224	0.448	0.000	0.000	0.224	0.000	0.000	2.915	0.000	17.040	0.000	1.121	0.448	0.000	0.000	1.794	0.000	0.000	2.018	1.570	446
0.30	0.000	0.393	0.000	0.000	0.786	0.393	10.806	3.733	0.000	41.650	0.196	0.196	1.179	2.947	0.196	5.305	0.196	0.393	0.000	0.196	0.196	7.662	0.196	0.196	0.393	0.000	0.000	0.000	0.393	0.000	3.536	0.393	13.163	0.000	1.179	0.393	0.000	0.000	1.179	0.000	0.000	2.358	0.196	509
0.35	0.242	0.725	0.000	0.242	0.242	0.242	10.628	4.589	0.000	36.957	0.242	0.000	0.725	3.382	0.242	6.280	0.000	0.000	0.000	0.000	0.000	7.246	0.000	0.000	0.483	0.000	0.000	0.000	0.242	0.000	4.589	0.000	15.942	0.000	0.483	0.000	0.242	0.242	2.415	0.000	0.000	2.174	1.208	414
0.40	0.000	0.244	0.244	0.000	0.488	0.000	13.171	4.390	0.000	39.024	0.000	0.000	0.488	2.927	0.244	5.122	0.000	0.000	0.000	1.463	0.000	5.366	0.000	0.244	0.244	0.000	0.488	0.000	0.000	0.000	3.171	0.488	15.854	0.000	1.463	0.244	0.000	0.000	2.195	0.000	0.000	2.195	0.244	410
0.50	0.000	0.399	0.200	0.000	0.200	0.399	10.180	4.790	0.000	42.315	0.200	0.000	0.599	2.794	0.200	2.994	0.399	0.200	0.000	0.599	0.000	4.192	0.000	0.000	0.200	0.599	0.000	0.000	0.200	0.200	4.591	0.200	17.964	0.000	0.798	0.000	0.200	0.000	0.798	0.000	0.200	2.595	0.798	501
